,year,movie,movie_id,certificate,duration,genre,rate,metascore,synopsis,votes,release_date,user_reviews,critic_reviews,popularity,awards_wins,awards_nominations
317,2004,Ray,tt0350258,PG-13,152,Biography|Drama|Music,7.69999981,73.0,"The story of the life and career of the legendary rhythm and blues musician Ray Charles, from his humble beginnings in the South, where he went blind at age seven, to his meteoric rise to stardom during the 1950s and 1960s.",113740,2004-10-29,436.0,207.0,3084.0,12,26
318,2005,Madagascar,tt0351283,PG,86,Animation|Adventure|Comedy,6.900000099999999,57.0,"Spoiled by their upbringing and unaware of what wildlife really is, four animals from the New York Central Zoo escape, unwittingly assisted by four absconding penguins, and find themselves in Madagascar.",278169,2005-05-27,387.0,180.0,1595.0,0,4
319,2002,The Twilight Samurai,tt0351817,,129,Drama|History,8.10000038,82.0,A 19th-century samurai tries to protect a battered wife.,18588,2002-11-02,101.0,93.0,,0,0
320,2004,Walking Tall,tt0351977,PG-13,86,Action|Crime,6.19999981,44.0,"A former U.S. soldier returns to his hometown to find it overrun by crime and corruption, which prompts him to clean house.",54749,2004-04-02,224.0,117.0,1910.0,0,0
321,2005,Cinderella Man,tt0352248,PG-13,144,Biography|Drama|Sport,8.0,69.0,"The story of James Braddock, a supposedly washed-up boxer who came back to become a champion and an inspiration in the 1930s.",152076,2005-06-03,531.0,201.0,1967.0,4,15
322,2005,The Brothers Grimm,tt0355295,PG-13,118,Action|Adventure|Comedy,5.9000001,51.0,Will and Jake Grimm are traveling con-artists who encounter a genuine fairy-tale curse which requires true courage instead of their usual bogus exorcisms.,100722,2005-08-26,493.0,235.0,2273.0,0,0
323,2004,EuroTrip,tt0356150,R,93,Comedy,6.599999900000001,45.0,"Dumped by his girlfriend, a high school grad decides to embark on an overseas adventure in Europe with his friends.",165885,2004-02-20,317.0,92.0,795.0,0,0
324,2004,A Cinderella Story,tt0356470,PG,95,Comedy|Family|Romance,5.9000001,25.0,"Routinely exploited by her wicked stepmother, the downtrodden Sam Montgomery is excited about the prospect of meeting her Internet beau at the school's Halloween dance.",65358,2004-07-16,234.0,68.0,927.0,0,0
325,2005,The Family Stone,tt0356680,PG-13,103,Comedy|Drama|Romance,6.30000019,56.0,"An uptight, conservative businesswoman accompanies her boyfriend to his eccentric and outgoing family's annual Christmas celebration and finds that she's a fish out of water in their free-spirited way of life.",50844,2005-12-16,477.0,141.0,1889.0,1,4
326,2005,Mr. & Mrs. Smith,tt0356910,PG-13,120,Action|Comedy|Crime,6.5,55.0,A bored married couple is surprised to learn that they are both assassins hired by competing agencies to kill each other.,361385,2005-06-10,803.0,230.0,1582.0,0,2
327,2004,Anchorman: The Legend of Ron Burgundy,tt0357413,PG-13,94,Comedy,7.19999981,63.0,"Ron Burgundy is San Diego's top-rated newsman in the male-dominated broadcasting of the 1970s, but that's all about to change for Ron and his cronies when an ambitious woman is hired as a new anchor.",275291,2004-07-09,579.0,180.0,1695.0,0,1
328,2005,Robots,tt0358082,PG,91,Animation|Adventure|Comedy,6.30000019,64.0,"In a robot world, a young idealistic inventor travels to the big city to join his inspiration's company, only to find himself opposing its sinister new management.",106559,2005-03-11,271.0,162.0,2008.0,0,2
329,2005,Walk the Line,tt0358273,PG-13,136,Biography|Drama|Music,7.900000099999999,72.0,"A chronicle of country music legend Johnny Cash's life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis, and Carl Perkins.",192695,2005-11-18,815.0,288.0,694.0,17,27
330,2013,The Secret Life of Walter Mitty,tt0359950,PG,114,Adventure|Comedy|Drama,7.30000019,54.0,"When his job along with that of his co-worker are threatened, Walter takes action in the real world embarking on a global journey that turns into an adventure more extraordinary than anything he could have ever imagined.",244276,2013-12-25,519.0,363.0,1011.0,0,1
331,2005,Constantine,tt0360486,R,121,Drama|Fantasy|Horror,6.900000099999999,50.0,"Supernatural detective John Constantine helps a policewoman prove her sister's death was not a suicide, but something more.",242257,2005-02-18,1012.0,284.0,1697.0,0,0
332,2005,King Kong,tt0360717,PG-13,187,Action|Adventure|Drama,7.19999981,81.0,"After a movie crew travel to a mysterious island to shoot their picture, they encounter a giant and furious gorilla who takes their leading actress and form a special relationship with her, protecting the beautiful lady at all costs.",323522,2005-12-14,2624.0,446.0,940.0,7,27
333,2009,Inglourious Basterds,tt0361748,R,153,Adventure|Drama|War,8.30000019,69.0,"In Nazi-occupied France during World War II, a plan to assassinate Nazi leaders by a group of Jewish U.S. soldiers coincides with a theatre owner's vengeful plans for the same.",928117,2009-08-21,1546.0,492.0,200.0,26,64
334,2004,The Terminal,tt0362227,PG-13,128,Comedy|Drama|Romance,7.30000019,55.0,"An eastern immigrant finds himself stranded in JFK airport, and must take up temporary residence there.",315946,2004-06-18,608.0,152.0,1570.0,2,2
335,2004,Kinsey,tt0362269,R,118,Biography|Drama|Romance,7.099999900000001,79.0,"A look at the life of Alfred Kinsey, a pioneer in the area of human sexuality research, whose 1948 publication ""Sexual Behavior in the Human Male"" was one of the first recorded works that saw science address sexual behavior.",43265,2005-01-07,205.0,189.0,4848.0,1,21
336,2004,The Life Aquatic with Steve Zissou,tt0362270,R,119,Adventure|Comedy|Drama,7.30000019,62.0,"With a plan to exact revenge on a mythical shark that killed his partner, oceanographer Steve Zissou rallies a crew that includes his estranged wife, a journalist, and a man who may or may not be his son.",144255,2004-12-25,635.0,261.0,1446.0,1,4
337,2004,Downfall,tt0363163,R,156,Biography|Drama|History,8.30000019,82.0,"Traudl Junge, the final secretary for Adolf Hitler, tells of the Nazi dictator's final days in his Berlin bunker at the end of WWII.",259483,2005-04-08,566.0,199.0,877.0,4,6
338,2004,Dawn of the Dead,tt0363547,R,101,Action|Horror|Thriller,7.400000099999999,59.0,"A nurse, a policeman, a young married couple, a salesman, and other survivors of a worldwide plague that is producing aggressive, flesh-eating zombies, take refuge in a mega Midwestern shopping mall.",199440,2004-03-19,1062.0,286.0,1575.0,0,3
339,2005,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",tt0363771,PG,143,Adventure|Family|Fantasy,6.900000099999999,75.0,Four kids travel through a wardrobe to the land of Narnia and learn of their destiny to free it with the guidance of a mystical lion.,297403,2005-12-09,1467.0,282.0,618.0,5,16
340,2004,Taking Lives,tt0364045,R,103,Crime|Mystery|Thriller,6.19999981,38.0,An FBI profiler is called in by French Canadian police to catch a serial killer who takes on the identity of each new victim.,66966,2004-03-19,313.0,142.0,1610.0,0,0
341,2004,Dodgeball: A True Underdog Story,tt0364725,PG-13,92,Comedy|Sport,6.69999981,55.0,A group of misfits enter a Las Vegas dodgeball tournament in order to save their cherished local gym from the onslaught of a corporate health fitness chain.,190410,2004-06-18,393.0,191.0,1297.0,0,0
342,2005,Syriana,tt0365737,R,128,Drama|Thriller,7.0,76.0,A politically charged epic about the state of the oil industry in the hands of those personally involved and affected by it.,112008,2005-12-09,627.0,356.0,2877.0,3,13
343,2006,Happy Feet,tt0366548,PG,108,Animation|Comedy|Family,6.5,77.0,"Into the world of the Emperor Penguins, who find their soul mates through song, a penguin is born who cannot sing. But he can tap dance something fierce!",138325,2006-11-17,549.0,203.0,2544.0,4,13
344,2004,Harold & Kumar Go to White Castle,tt0366551,R,88,Adventure|Comedy,7.099999900000001,64.0,An Asian-American office worker and his Indian stoner friend embark on a quest to satisfy their desire for White Castle burgers.,158629,2004-07-30,316.0,150.0,1983.0,0,0
345,2005,The Squid and the Whale,tt0367089,R,81,Comedy|Drama,7.400000099999999,82.0,Follows two young boys dealing with their parents' divorce in Brooklyn in the 1980s.,61824,2005-12-16,235.0,122.0,,7,22
346,2005,Charlie and the Chocolate Factory,tt0367594,PG,115,Adventure|Comedy|Family,6.69999981,72.0,"A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.",333750,2005-07-15,1363.0,272.0,607.0,3,17
347,2008,Indiana Jones and the Kingdom of the Crystal Skull,tt0367882,PG-13,122,Action|Adventure|Fantasy,6.19999981,65.0,"Famed archaeologist/adventurer Dr. Henry ""Indiana"" Jones is called back into action when he becomes entangled in a Soviet plot to uncover the secret behind mysterious artifacts known as the Crystal Skulls.",344036,2008-05-22,2060.0,472.0,660.0,0,9
348,2003,The Room,tt0368226,R,99,Drama,3.5,,"Johnny is a successful banker who lives happily in a San Francisco townhouse with his fiancée, Lisa. One day, inexplicably, she gets bored of him and decides to seduce Johnny's best friend, Mark. From there, nothing will be the same again.",32502,2004-03-03,324.0,70.0,990.0,0,0
349,2004,The Village,tt0368447,PG-13,108,Drama|Mystery|Thriller,6.5,44.0,A series of events tests the beliefs of a small isolated countryside village.,198455,2004-07-30,2009.0,262.0,442.0,0,2
350,2007,I'm Not There.,tt0368794,R,135,Biography|Drama|Music,7.0,73.0,"Ruminations on the life of Bob Dylan, where six characters embody a different aspect of the musician's life and work.",49428,2007-12-07,230.0,233.0,3364.0,2,13
351,2004,National Treasure,tt0368891,PG,131,Action|Adventure|Family,6.900000099999999,39.0,A historian races to find the legendary Templar Treasure before a team of mercenaries.,260609,2004-11-19,696.0,192.0,1564.0,0,0
352,2004,Collateral,tt0369339,R,120,Crime|Drama|Thriller,7.599999900000001,71.0,A cab driver finds himself the hostage of an engaging contract killer as he makes his rounds from hit to hit during one night in Los Angeles.,301264,2004-08-06,840.0,296.0,1356.0,4,23
353,2015,Jurassic World,tt0369610,PG-13,124,Action|Adventure|Sci-Fi,7.0,59.0,"A new theme park, built on the original site of Jurassic Park, creates a genetically modified hybrid dinosaur, which escapes containment and goes on a killing spree.",439876,2015-06-12,1307.0,652.0,237.0,1,12
354,2004,The Sea Inside,tt0369702,PG-13,125,Biography|Drama|Romance,8.10000038,74.0,"The factual story of Spaniard Ramon Sampedro, who fought a thirty-year campaign in favor of euthanasia and his own right to die.",66451,2005-03-04,140.0,156.0,3978.0,2,5
355,2004,AVP: Alien vs. Predator,tt0370263,PG-13,101,Action|Horror|Sci-Fi,5.5999999,29.0,"During an archaeological expedition on Bouvetøya Island in Antarctica, a team of archaeologists and other scientists find themselves caught up in a battle between the two legends. Soon, the team realize that only one species can win.",147853,2004-08-13,1288.0,245.0,1578.0,0,0
356,2004,Spanglish,tt0371246,PG-13,131,Comedy|Drama|Romance,6.4000001,48.0,"A woman and her daughter emigrate from Mexico for a better life in America, where they start working for a family where the patriarch is a newly celebrated chef with an insecure wife.",67001,2004-12-17,345.0,124.0,1048.0,0,2
357,2005,The Hitchhiker's Guide to the Galaxy,tt0371724,PG,109,Adventure|Comedy|Sci-Fi,6.80000019,63.0,"Mere seconds before the Earth is to be demolished by an alien construction crew, journeyman Arthur Dent is swept off the planet by his friend Ford Prefect, a researcher penning a new edition of ""The Hitchhiker's Guide to the Galaxy.""",159825,2005-04-29,1057.0,277.0,836.0,0,1
358,2008,Iron Man,tt0371746,PG-13,126,Action|Adventure|Sci-Fi,7.900000099999999,79.0,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",720219,2008-05-02,1063.0,489.0,478.0,1,13
359,2004,The Bourne Supremacy,tt0372183,PG-13,108,Action|Mystery|Thriller,7.80000019,73.0,"When Jason Bourne is framed for a CIA operation gone awry, he is forced to resume his former life as a trained assassin to survive.",364203,2004-07-23,815.0,238.0,1505.0,0,3
360,2005,The Wedding Date,tt0372532,PG-13,90,Comedy|Romance,6.0999999,32.0,"Single-girl anxiety causes Kat Ellis (Messing) to hire a male escort (Mulroney) to pose as her boyfriend at her sister's wedding. Her plan, an attempt to dupe her ex-fiancé, who dumped her a couple years prior, proves to be her undoing.",39623,2005-02-04,252.0,102.0,2251.0,0,0
361,2005,Batman Begins,tt0372784,PG-13,140,Action|Adventure,8.30000019,70.0,"After training with his mentor, Batman begins his fight to free crime-ridden Gotham City from the corruption that Scarecrow and the League of Shadows have cast upon it.",1021111,2005-06-15,2692.0,473.0,323.0,1,14
362,2004,The Chorus,tt0372824,PG-13,97,Drama|Music,7.900000099999999,56.0,The new teacher at a severely administered boys' boarding school works to positively affect the students' lives through music.,45823,2004-03-17,110.0,112.0,,0,5
363,2005,Kiss Kiss Bang Bang,tt0373469,R,103,Comedy|Crime|Mystery,7.599999900000001,72.0,"A murder mystery brings together a private eye, a struggling actress, and a thief masquerading as an actor.",181413,2005-11-18,338.0,224.0,2092.0,0,3
364,2007,Harry Potter and the Order of the Phoenix,tt0373889,PG-13,138,Adventure|Family|Fantasy,7.5,71.0,"With their warning about Lord Voldemort's return scoffed at, Harry and Dumbledore are targeted by the Wizard authorities as an authoritarian bureaucrat slowly seizes power at Hogwarts.",373912,2007-07-11,1114.0,332.0,488.0,1,10
365,2004,Napoleon Dynamite,tt0374900,PG,96,Comedy,6.900000099999999,64.0,"A listless and alienated teenager decides to help his new friend win the class presidency in their small western high school, while he must deal with his bizarre family life back home.",165403,2004-08-27,1477.0,220.0,1334.0,0,3
366,2004,Sideways,tt0375063,R,126,Comedy|Drama|Romance,7.5,94.0,"Two men reaching middle age with not much to show but disappointment embark on a week-long road trip through California's wine country, just as one is about to take a trip down the aisle.",153557,2005-01-21,841.0,283.0,2536.0,30,60
367,2004,Crash,tt0375679,R,112,Crime|Drama|Thriller,7.80000019,69.0,"Los Angeles citizens with vastly separate lives collide in interweaving stories of race, loss and redemption.",368775,2005-05-06,1627.0,284.0,526.0,15,46
368,2004,Closer,tt0376541,R,104,Drama|Romance,7.30000019,65.0,The relationships of two couples become complicated and deceitful when the man from one couple meets the woman of the other.,171899,2004-12-03,906.0,211.0,1088.0,5,23
369,2006,X-Men: The Last Stand,tt0376994,PG-13,104,Action|Adventure|Fantasy,6.69999981,58.0,"When a cure is found to treat mutations, lines are drawn amongst the X-Men, led by Professor Charles Xavier, and the Brotherhood, a band of powerful mutants organized under Xavier's former ally, Magneto.",395539,2006-05-26,1916.0,331.0,1420.0,1,5
